#Sequence_ID	Hit_Coordinates	NCBI_Taxon_ID	Taxon_Rank	Taxon_Name	Cumulative_Probability_Mass	Markers_Hit
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	77133	species	UNCULTURED BACTERIUM	0.284331488297986	16s_reps_bac
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	186802	order	CLOSTRIDIALES	0.154485397142738	16s_reps_bac
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	1239	phylum	FIRMICUTES	0.154485397142738	16s_reps_bac
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	186801	class	CLOSTRIDIA	0.154485397142738	16s_reps_bac
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	162289	genus	PEPTONIPHILUS	0.154485397142738	16s_reps_bac
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	0.154485397142738	16s_reps_bac
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	543310	family	CLOSTRIDIALES FAMILY XI. INCERTAE SEDIS	0.154485397142738	16s_reps_bac
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	33031	species	PEPTONIPHILUS LACRIMALIS	0.082435517576767	16s_reps_bac
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	33030	species	PEPTONIPHILUS INDOLICUS	0.0720498795659712	16s_reps_bac
SRR492065.5822 HWI-EAS385_0095_FC:2:1:19117:3968 length=200	2.106	186802	order	CLOSTRIDIALES	1	enolase
SRR492065.5822 HWI-EAS385_0095_FC:2:1:19117:3968 length=200	2.106	1239	phylum	FIRMICUTES	1	enolase
SRR492065.5822 HWI-EAS385_0095_FC:2:1:19117:3968 length=200	2.106	1175452	species	PEPTONIPHILUS RHINITIDIS	1	enolase
SRR492065.5822 HWI-EAS385_0095_FC:2:1:19117:3968 length=200	2.106	186801	class	CLOSTRIDIA	1	enolase
SRR492065.5822 HWI-EAS385_0095_FC:2:1:19117:3968 length=200	2.106	2	superkingdom	BACTERIA	1	enolase
SRR492065.5822 HWI-EAS385_0095_FC:2:1:19117:3968 length=200	2.106	1	no rank	ROOT	1	enolase
SRR492065.5822 HWI-EAS385_0095_FC:2:1:19117:3968 length=200	2.106	162289	genus	PEPTONIPHILUS	1	enolase
SRR492065.5822 HWI-EAS385_0095_FC:2:1:19117:3968 length=200	2.106	131567	no rank	CELLULAR ORGANISMS	1	enolase
SRR492065.5822 HWI-EAS385_0095_FC:2:1:19117:3968 length=200	2.106	538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	1	enolase
SRR492065.5822 HWI-EAS385_0095_FC:2:1:19117:3968 length=200	2.106	543310	family	CLOSTRIDIALES FAMILY XI. INCERTAE SEDIS	1	enolase
SRR492065.5822 HWI-EAS385_0095_FC:2:1:19117:3968 length=200	2.106	875454	no rank	PEPTONIPHILUS RHINITIDIS 1 13	0.5	enolase
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	186802	order	CLOSTRIDIALES	1	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	1239	phylum	FIRMICUTES	1	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	186801	class	CLOSTRIDIA	1	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	2	superkingdom	BACTERIA	1	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	1	no rank	ROOT	1	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	162289	genus	PEPTONIPHILUS	1	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	1	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	543310	family	CLOSTRIDIALES FAMILY XI. INCERTAE SEDIS	1	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	1033744	species	PEPTONIPHILUS SP. JC140	0.508961724562746	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	1175452	species	PEPTONIPHILUS RHINITIDIS	0.171692912568914	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	875454	no rank	PEPTONIPHILUS RHINITIDIS 1 13	0.0858464562844571	concat
SRR492065.2925 HWI-EAS385_0095_FC:2:1:17033:2724 length=200	66.194	1118057	species	PEPTONIPHILUS SP. PH5	0.0227607709850886	concat
SRR492065.6818 HWI-EAS385_0095_FC:2:1:15101:4387 length=200	3.113	186802	order	CLOSTRIDIALES	1	concat
SRR492065.6818 HWI-EAS385_0095_FC:2:1:15101:4387 length=200	3.113	1239	phylum	FIRMICUTES	1	concat
SRR492065.6818 HWI-EAS385_0095_FC:2:1:15101:4387 length=200	3.113	1175452	species	PEPTONIPHILUS RHINITIDIS	1	concat
SRR492065.6818 HWI-EAS385_0095_FC:2:1:15101:4387 length=200	3.113	186801	class	CLOSTRIDIA	1	concat
SRR492065.6818 HWI-EAS385_0095_FC:2:1:15101:4387 length=200	3.113	2	superkingdom	BACTERIA	1	concat
SRR492065.6818 HWI-EAS385_0095_FC:2:1:15101:4387 length=200	3.113	1	no rank	ROOT	1	concat
SRR492065.6818 HWI-EAS385_0095_FC:2:1:15101:4387 length=200	3.113	162289	genus	PEPTONIPHILUS	1	concat
SRR492065.6818 HWI-EAS385_0095_FC:2:1:15101:4387 length=200	3.113	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.6818 HWI-EAS385_0095_FC:2:1:15101:4387 length=200	3.113	538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	1	concat
SRR492065.6818 HWI-EAS385_0095_FC:2:1:15101:4387 length=200	3.113	543310	family	CLOSTRIDIALES FAMILY XI. INCERTAE SEDIS	1	concat
SRR492065.6818 HWI-EAS385_0095_FC:2:1:15101:4387 length=200	3.113	875454	no rank	PEPTONIPHILUS RHINITIDIS 1 13	0.5	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	186802	order	CLOSTRIDIALES	1	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	1239	phylum	FIRMICUTES	1	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	186801	class	CLOSTRIDIA	1	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	2	superkingdom	BACTERIA	1	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	1	no rank	ROOT	1	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	162289	genus	PEPTONIPHILUS	1	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	1	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	543310	family	CLOSTRIDIALES FAMILY XI. INCERTAE SEDIS	1	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	1175452	species	PEPTONIPHILUS RHINITIDIS	0.0157897158366047	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	1268254	species	PEPTONIPHILUS TIMONENSIS	0.0109662591407033	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	875454	no rank	PEPTONIPHILUS RHINITIDIS 1 13	0.00789485791830237	concat
SRR492065.7520 HWI-EAS385_0095_FC:2:1:16458:4674 length=200	91.198	1095770	no rank	PEPTONIPHILUS TIMONENSIS JC401	0.00548312957035164	concat
SRR492065.3952 HWI-EAS385_0095_FC:2:1:6495:3164 length=200	96.200	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.3952 HWI-EAS385_0095_FC:2:1:6495:3164 length=200	96.200	1239	phylum	FIRMICUTES	1	concat
SRR492065.3952 HWI-EAS385_0095_FC:2:1:6495:3164 length=200	96.200	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.3952 HWI-EAS385_0095_FC:2:1:6495:3164 length=200	96.200	91061	class	BACILLI	1	concat
SRR492065.3952 HWI-EAS385_0095_FC:2:1:6495:3164 length=200	96.200	2	superkingdom	BACTERIA	1	concat
SRR492065.3952 HWI-EAS385_0095_FC:2:1:6495:3164 length=200	96.200	1351	species	ENTEROCOCCUS FAECALIS	1	concat
SRR492065.3952 HWI-EAS385_0095_FC:2:1:6495:3164 length=200	96.200	1	no rank	ROOT	1	concat
SRR492065.3952 HWI-EAS385_0095_FC:2:1:6495:3164 length=200	96.200	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.3952 HWI-EAS385_0095_FC:2:1:6495:3164 length=200	96.200	186826	order	LACTOBACILLALES	1	concat
SRR492065.3952 HWI-EAS385_0095_FC:2:1:6495:3164 length=200	96.200	1134784	no rank	ENTEROCOCCUS FAECALIS 599	0.142862321844	concat
SRR492065.3952 HWI-EAS385_0095_FC:2:1:6495:3164 length=200	96.200	491074	no rank	ENTEROCOCCUS FAECALIS TX0104	0.14286176583	concat
SRR492065.7394 HWI-EAS385_0095_FC:2:1:9513:4612 length=200	7.195	686603	no rank	UNASSIGNED BETAHERPESVIRINAE	1	V522
SRR492065.7394 HWI-EAS385_0095_FC:2:1:9513:4612 length=200	7.195	1	no rank	ROOT	1	V522
SRR492065.7394 HWI-EAS385_0095_FC:2:1:9513:4612 length=200	7.195	548681	order	HERPESVIRALES	1	V522
SRR492065.7394 HWI-EAS385_0095_FC:2:1:9513:4612 length=200	7.195	10292	family	HERPESVIRIDAE	1	V522
SRR492065.7394 HWI-EAS385_0095_FC:2:1:9513:4612 length=200	7.195	35237	no rank	DSDNA VIRUSES NO RNA STAGE	1	V522
SRR492065.7394 HWI-EAS385_0095_FC:2:1:9513:4612 length=200	7.195	10239	superkingdom	VIRUSES	1	V522
SRR492065.7394 HWI-EAS385_0095_FC:2:1:9513:4612 length=200	7.195	10397	species	TUPAIID HERPESVIRUS 1	1	V522
SRR492065.7394 HWI-EAS385_0095_FC:2:1:9513:4612 length=200	7.195	10357	subfamily	BETAHERPESVIRINAE	1	V522
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	81852	family	ENTEROCOCCACEAE	1	hsp70
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	1239	phylum	FIRMICUTES	1	hsp70
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	1350	genus	ENTEROCOCCUS	1	hsp70
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	91061	class	BACILLI	1	hsp70
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	2	superkingdom	BACTERIA	1	hsp70
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	1351	species	ENTEROCOCCUS FAECALIS	1	hsp70
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	1	no rank	ROOT	1	hsp70
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	131567	no rank	CELLULAR ORGANISMS	1	hsp70
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	186826	order	LACTOBACILLALES	1	hsp70
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	525278	no rank	ENTEROCOCCUS FAECALIS TX1322	0.227115679778773	hsp70
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	749494	no rank	ENTEROCOCCUS FAECALIS TX4244	0.173052194582827	hsp70
SRR492065.4282 HWI-EAS385_0095_FC:2:1:5434:3305 length=200	97.198	749510	no rank	ENTEROCOCCUS FAECALIS TX0645	0.105057965606895	hsp70
SRR492065.5443 HWI-EAS385_0095_FC:2:1:17886:3815 length=200	1.101	1	no rank	ROOT	1	16s_reps_bac
SRR492065.5443 HWI-EAS385_0095_FC:2:1:17886:3815 length=200	1.101	131567	no rank	CELLULAR ORGANISMS	1	16s_reps_bac
SRR492065.5443 HWI-EAS385_0095_FC:2:1:17886:3815 length=200	1.101	48479	no rank	ENVIRONMENTAL SAMPLES	1	16s_reps_bac
SRR492065.5443 HWI-EAS385_0095_FC:2:1:17886:3815 length=200	1.101	2	superkingdom	BACTERIA	1	16s_reps_bac
SRR492065.5443 HWI-EAS385_0095_FC:2:1:17886:3815 length=200	1.101	77133	species	UNCULTURED BACTERIUM	1	16s_reps_bac
SRR492065.5024 HWI-EAS385_0095_FC:2:1:14428:3629 length=200	74.199	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.5024 HWI-EAS385_0095_FC:2:1:14428:3629 length=200	74.199	1239	phylum	FIRMICUTES	1	concat
SRR492065.5024 HWI-EAS385_0095_FC:2:1:14428:3629 length=200	74.199	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.5024 HWI-EAS385_0095_FC:2:1:14428:3629 length=200	74.199	91061	class	BACILLI	1	concat
SRR492065.5024 HWI-EAS385_0095_FC:2:1:14428:3629 length=200	74.199	2	superkingdom	BACTERIA	1	concat
SRR492065.5024 HWI-EAS385_0095_FC:2:1:14428:3629 length=200	74.199	1351	species	ENTEROCOCCUS FAECALIS	1	concat
SRR492065.5024 HWI-EAS385_0095_FC:2:1:14428:3629 length=200	74.199	1	no rank	ROOT	1	concat
SRR492065.5024 HWI-EAS385_0095_FC:2:1:14428:3629 length=200	74.199	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.5024 HWI-EAS385_0095_FC:2:1:14428:3629 length=200	74.199	186826	order	LACTOBACILLALES	1	concat
SRR492065.5024 HWI-EAS385_0095_FC:2:1:14428:3629 length=200	74.199	491074	no rank	ENTEROCOCCUS FAECALIS TX0104	0.141535080411	concat
SRR492065.2118 HWI-EAS385_0095_FC:2:1:19330:2361 length=200	99.200	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.2118 HWI-EAS385_0095_FC:2:1:19330:2361 length=200	99.200	1239	phylum	FIRMICUTES	1	concat
SRR492065.2118 HWI-EAS385_0095_FC:2:1:19330:2361 length=200	99.200	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.2118 HWI-EAS385_0095_FC:2:1:19330:2361 length=200	99.200	91061	class	BACILLI	1	concat
SRR492065.2118 HWI-EAS385_0095_FC:2:1:19330:2361 length=200	99.200	2	superkingdom	BACTERIA	1	concat
SRR492065.2118 HWI-EAS385_0095_FC:2:1:19330:2361 length=200	99.200	1351	species	ENTEROCOCCUS FAECALIS	1	concat
SRR492065.2118 HWI-EAS385_0095_FC:2:1:19330:2361 length=200	99.200	1	no rank	ROOT	1	concat
SRR492065.2118 HWI-EAS385_0095_FC:2:1:19330:2361 length=200	99.200	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.2118 HWI-EAS385_0095_FC:2:1:19330:2361 length=200	99.200	186826	order	LACTOBACILLALES	1	concat
SRR492065.2118 HWI-EAS385_0095_FC:2:1:19330:2361 length=200	99.200	491074	no rank	ENTEROCOCCUS FAECALIS TX0104	0.142183400022	concat
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	2	superkingdom	BACTERIA	0.438816885440725	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	1	no rank	ROOT	0.438816885440725	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	131567	no rank	CELLULAR ORGANISMS	0.438816885440725	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	48479	no rank	ENVIRONMENTAL SAMPLES	0.284331488297986	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	77133	species	UNCULTURED BACTERIUM	0.284331488297986	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	186802	order	CLOSTRIDIALES	0.154485397142738	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	1239	phylum	FIRMICUTES	0.154485397142738	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	186801	class	CLOSTRIDIA	0.154485397142738	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	162289	genus	PEPTONIPHILUS	0.154485397142738	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	0.154485397142738	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	543310	family	CLOSTRIDIALES FAMILY XI. INCERTAE SEDIS	0.154485397142738	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	33031	species	PEPTONIPHILUS LACRIMALIS	0.082435517576767	16s_reps_bac
SRR492065.9545 HWI-EAS385_0095_FC:2:1:11149:5529 length=200	3.104	33030	species	PEPTONIPHILUS INDOLICUS	0.0720498795659712	16s_reps_bac
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	81852	family	ENTEROCOCCACEAE	1	metk_noOuts
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	1239	phylum	FIRMICUTES	1	metk_noOuts
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	1350	genus	ENTEROCOCCUS	1	metk_noOuts
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	91061	class	BACILLI	1	metk_noOuts
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	2	superkingdom	BACTERIA	1	metk_noOuts
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	1351	species	ENTEROCOCCUS FAECALIS	1	metk_noOuts
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	1	no rank	ROOT	1	metk_noOuts
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	131567	no rank	CELLULAR ORGANISMS	1	metk_noOuts
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	186826	order	LACTOBACILLALES	1	metk_noOuts
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	749489	no rank	ENTEROCOCCUS FAECALIS DAPTO 512	0.190355014234038	metk_noOuts
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	1201292	no rank	ENTEROCOCCUS FAECALIS ATCC 29212	0.190355008713038	metk_noOuts
SRR492065.9043 HWI-EAS385_0095_FC:2:1:10972:5316 length=200	35.199	749509	no rank	ENTEROCOCCUS FAECALIS ENGEN0311	0.0270935544931054	metk_noOuts
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	85003	subclass	ACTINOBACTERIDAE	1	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	85009	suborder	PROPIONIBACTERINEAE	1	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	201174	phylum	ACTINOBACTERIA	1	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	31957	family	PROPIONIBACTERIACEAE	1	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	2	superkingdom	BACTERIA	1	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	1	no rank	ROOT	1	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	2037	order	ACTINOMYCETALES	1	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	1743	genus	PROPIONIBACTERIUM	1	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	1760	class	ACTINOBACTERIA	1	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	33010	species	PROPIONIBACTERIUM AVIDUM	0.810872257252514	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	1170318	no rank	PROPIONIBACTERIUM AVIDUM 44067	0.405436128626257	concat
SRR492065.9818 HWI-EAS385_0095_FC:2:1:10975:5634 length=200	79.192	1747	species	PROPIONIBACTERIUM ACNES	0.0470452176495718	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	1239	phylum	FIRMICUTES	1	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	91061	class	BACILLI	1	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	2	superkingdom	BACTERIA	1	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	1351	species	ENTEROCOCCUS FAECALIS	1	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	1	no rank	ROOT	1	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	186826	order	LACTOBACILLALES	1	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	1134801	no rank	ENTEROCOCCUS FAECALIS R508	0.216911276959783	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	749496	no rank	ENTEROCOCCUS FAECALIS TX0012	0.211876696677788	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	565649	no rank	ENTEROCOCCUS FAECALIS FLY1	0.115898243788884	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	749517	no rank	ENTEROCOCCUS FAECALIS TX1467	0.115538681111884	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	749492	no rank	ENTEROCOCCUS FAECALIS TX2141	0.111190054082889	concat
SRR492065.7285 HWI-EAS385_0095_FC:2:1:4346:4577 length=200	29.199	1134784	no rank	ENTEROCOCCUS FAECALIS 599	0.110735005726889	concat
SRR492065.5458 HWI-EAS385_0095_FC:2:1:17870:3830 length=200	1.101	1	no rank	ROOT	1	16s_reps_bac
SRR492065.5458 HWI-EAS385_0095_FC:2:1:17870:3830 length=200	1.101	131567	no rank	CELLULAR ORGANISMS	1	16s_reps_bac
SRR492065.5458 HWI-EAS385_0095_FC:2:1:17870:3830 length=200	1.101	48479	no rank	ENVIRONMENTAL SAMPLES	1	16s_reps_bac
SRR492065.5458 HWI-EAS385_0095_FC:2:1:17870:3830 length=200	1.101	2	superkingdom	BACTERIA	1	16s_reps_bac
SRR492065.5458 HWI-EAS385_0095_FC:2:1:17870:3830 length=200	1.101	77133	species	UNCULTURED BACTERIUM	1	16s_reps_bac
SRR492065.5131 HWI-EAS385_0095_FC:2:1:13032:3679 length=200	2.112	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.5131 HWI-EAS385_0095_FC:2:1:13032:3679 length=200	2.112	1239	phylum	FIRMICUTES	1	concat
SRR492065.5131 HWI-EAS385_0095_FC:2:1:13032:3679 length=200	2.112	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.5131 HWI-EAS385_0095_FC:2:1:13032:3679 length=200	2.112	91061	class	BACILLI	1	concat
SRR492065.5131 HWI-EAS385_0095_FC:2:1:13032:3679 length=200	2.112	2	superkingdom	BACTERIA	1	concat
SRR492065.5131 HWI-EAS385_0095_FC:2:1:13032:3679 length=200	2.112	1351	species	ENTEROCOCCUS FAECALIS	1	concat
SRR492065.5131 HWI-EAS385_0095_FC:2:1:13032:3679 length=200	2.112	1	no rank	ROOT	1	concat
SRR492065.5131 HWI-EAS385_0095_FC:2:1:13032:3679 length=200	2.112	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.5131 HWI-EAS385_0095_FC:2:1:13032:3679 length=200	2.112	186826	order	LACTOBACILLALES	1	concat
SRR492065.5764 HWI-EAS385_0095_FC:2:1:19101:3944 length=200	2.106	186802	order	CLOSTRIDIALES	1	enolase
SRR492065.5764 HWI-EAS385_0095_FC:2:1:19101:3944 length=200	2.106	1239	phylum	FIRMICUTES	1	enolase
SRR492065.5764 HWI-EAS385_0095_FC:2:1:19101:3944 length=200	2.106	1175452	species	PEPTONIPHILUS RHINITIDIS	1	enolase
SRR492065.5764 HWI-EAS385_0095_FC:2:1:19101:3944 length=200	2.106	186801	class	CLOSTRIDIA	1	enolase
SRR492065.5764 HWI-EAS385_0095_FC:2:1:19101:3944 length=200	2.106	2	superkingdom	BACTERIA	1	enolase
SRR492065.5764 HWI-EAS385_0095_FC:2:1:19101:3944 length=200	2.106	1	no rank	ROOT	1	enolase
SRR492065.5764 HWI-EAS385_0095_FC:2:1:19101:3944 length=200	2.106	162289	genus	PEPTONIPHILUS	1	enolase
SRR492065.5764 HWI-EAS385_0095_FC:2:1:19101:3944 length=200	2.106	131567	no rank	CELLULAR ORGANISMS	1	enolase
SRR492065.5764 HWI-EAS385_0095_FC:2:1:19101:3944 length=200	2.106	538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	1	enolase
SRR492065.5764 HWI-EAS385_0095_FC:2:1:19101:3944 length=200	2.106	543310	family	CLOSTRIDIALES FAMILY XI. INCERTAE SEDIS	1	enolase
SRR492065.5764 HWI-EAS385_0095_FC:2:1:19101:3944 length=200	2.106	875454	no rank	PEPTONIPHILUS RHINITIDIS 1 13	0.5	enolase
SRR492065.5435 HWI-EAS385_0095_FC:2:1:11886:3821 length=200	1.105	186802	order	CLOSTRIDIALES	1	concat
SRR492065.5435 HWI-EAS385_0095_FC:2:1:11886:3821 length=200	1.105	1239	phylum	FIRMICUTES	1	concat
SRR492065.5435 HWI-EAS385_0095_FC:2:1:11886:3821 length=200	1.105	186801	class	CLOSTRIDIA	1	concat
SRR492065.5435 HWI-EAS385_0095_FC:2:1:11886:3821 length=200	1.105	2	superkingdom	BACTERIA	1	concat
SRR492065.5435 HWI-EAS385_0095_FC:2:1:11886:3821 length=200	1.105	1	no rank	ROOT	1	concat
SRR492065.5435 HWI-EAS385_0095_FC:2:1:11886:3821 length=200	1.105	162289	genus	PEPTONIPHILUS	1	concat
SRR492065.5435 HWI-EAS385_0095_FC:2:1:11886:3821 length=200	1.105	131567	no rank	CELLULAR ORGANISMS	1	concat
